Hardware,Scenario,Group,Execution,ScenarioStartTime,Action,Type,Event,Time
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133725125,Recall,HOOK_START,,20260720133725125
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133725125,Recall,HOOK_END,,20260720133725967
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133730790,Exact Cash Tender,HOOK_START,,20260720133730790
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133730790,Exact Cash Tender,HOOK_END,,20260720133732166
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133755941,First Item,HOOK_START,,20260720133755941
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133755941,First Item,HOOK_END,,20260720133756660
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133759020,Fries,HOOK_START,,20260720133759020
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133759020,Fries,HOOK_END,,20260720133759384
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133802161,Medium Coke,HOOK_START,,20260720133802161
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133802161,Medium Coke,HOOK_END,,20260720133802542
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133805284,Take Out Total,HOOK_START,,20260720133805284
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133805284,Take Out Total,HOOK_END,,20260720133806686
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133808643,Store,HOOK_START,,20260720133808643
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133808643,Store,HOOK_END,,20260720133809236
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133811893,Recall,HOOK_START,,20260720133811893
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133811893,Recall,HOOK_END,,20260720133812877
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133817577,Exact Cash Tender,HOOK_START,,20260720133817577
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133817577,Exact Cash Tender,HOOK_END,,20260720133818884
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133841871,First Item,HOOK_START,,20260720133841871
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133841871,First Item,HOOK_END,,20260720133842304
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133844526,Fries,HOOK_START,,20260720133844526
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133844526,Fries,HOOK_END,,20260720133844794
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133847277,Medium Coke,HOOK_START,,20260720133847277
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133847277,Medium Coke,HOOK_END,,20260720133847590
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133849914,Take Out Total,HOOK_START,,20260720133849914
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133849914,Take Out Total,HOOK_END,,20260720133850697
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133852546,Store,HOOK_START,,20260720133852546
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133852546,Store,HOOK_END,,20260720133853054
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133855166,Recall,HOOK_START,,20260720133855166
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133855166,Recall,HOOK_END,,20260720133855908
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133900553,Exact Cash Tender,HOOK_START,,20260720133900553
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133900553,Exact Cash Tender,HOOK_END,,20260720133901901
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133925177,First Item,HOOK_START,,20260720133925177
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133925177,First Item,HOOK_END,,20260720133925625
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133927815,Fries,HOOK_START,,20260720133927815
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133927815,Fries,HOOK_END,,20260720133928121
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133930456,Medium Coke,HOOK_START,,20260720133930456
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133930456,Medium Coke,HOOK_END,,20260720133930774
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133933279,Take Out Total,HOOK_START,,20260720133933279
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133933279,Take Out Total,HOOK_END,,20260720133934072
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133935929,Store,HOOK_START,,20260720133935929
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133935929,Store,HOOK_END,,20260720133936360
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133938564,Recall,HOOK_START,,20260720133938564
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133938564,Recall,HOOK_END,,20260720133939271
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133943830,Exact Cash Tender,HOOK_START,,20260720133943830
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133943830,Exact Cash Tender,HOOK_END,,20260720133945126
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720134008291,First Item,HOOK_START,,20260720134008291
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720134008291,First Item,HOOK_END,,20260720134008814
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720134010912,Fries,HOOK_START,,20260720134010912
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720134010912,Fries,HOOK_END,,20260720134011225
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720134013572,Medium Coke,HOOK_START,,20260720134013572
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720134013572,Medium Coke,HOOK_END,,20260720134013885
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720134016229,Take Out Total,HOOK_START,,20260720134016229
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720134016229,Take Out Total,HOOK_END,,20260720134017249
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720134018966,Store,HOOK_START,,20260720134018966
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720134018966,Store,HOOK_END,,20260720134019417
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720134021605,Recall,HOOK_START,,20260720134021605
