Hardware,Scenario,Group,Execution,ScenarioStartTime,Action,Type,Event,Time
Drinks - KVS0302,Bump Order,1,1,20260615132720726,Serve Order,HOOK_START,,20260615132720726
Drinks - KVS0302,Bump Order,1,1,20260615132720726,Serve Order,HOOK_END,,20260615132720827
Drinks - KVS0302,Bump Order,1,1,20260615132742860,Serve Order,HOOK_START,,20260615132742860
Drinks - KVS0302,Bump Order,1,1,20260615132742860,Serve Order,HOOK_END,,20260615132742923
Drinks - KVS0302,Bump Order,1,1,20260615132753271,Serve Order,HOOK_START,,20260615132753271
Drinks - KVS0302,Bump Order,1,1,20260615132753271,Serve Order,HOOK_END,,20260615132753473
Drinks - KVS0302,Bump Order,1,1,20260615132814098,Serve Order,HOOK_START,,20260615132814098
Drinks - KVS0302,Bump Order,1,1,20260615132814098,Serve Order,HOOK_END,,20260615132814249
Drinks - KVS0302,Bump Order,1,1,20260615132824511,Serve Order,HOOK_START,,20260615132824511
Drinks - KVS0302,Bump Order,1,1,20260615132824511,Serve Order,HOOK_END,,20260615132824612
Drinks - KVS0302,Bump Order,1,1,20260615132845361,Serve Order,HOOK_START,,20260615132845361
Drinks - KVS0302,Bump Order,1,1,20260615132845361,Serve Order,HOOK_END,,20260615132845413
Drinks - KVS0302,Bump Order,1,1,20260615132855785,Serve Order,HOOK_START,,20260615132855785
Drinks - KVS0302,Bump Order,1,1,20260615132855785,Serve Order,HOOK_END,,20260615132855837
Drinks - KVS0302,Bump Order,1,1,20260615132917878,Serve Order,HOOK_START,,20260615132917878
Drinks - KVS0302,Bump Order,1,1,20260615132917878,Serve Order,HOOK_END,,20260615132918079
Drinks - KVS0302,Bump Order,1,1,20260615132928291,Serve Order,HOOK_START,,20260615132928291
Drinks - KVS0302,Bump Order,1,1,20260615132928291,Serve Order,HOOK_END,,20260615132928464
Drinks - KVS0302,Bump Order,1,1,20260615132949117,Serve Order,HOOK_START,,20260615132949117
Drinks - KVS0302,Bump Order,1,1,20260615132949117,Serve Order,HOOK_END,,20260615132949268
Drinks - KVS0302,Bump Order,1,1,20260615132959555,Serve Order,HOOK_START,,20260615132959555
Drinks - KVS0302,Bump Order,1,1,20260615132959555,Serve Order,HOOK_END,,20260615132959658
Drinks - KVS0302,Bump Order,1,1,20260615133021668,Serve Order,HOOK_START,,20260615133021668
Drinks - KVS0302,Bump Order,1,1,20260615133021668,Serve Order,HOOK_END,,20260615133021734
Drinks - KVS0302,Bump Order,1,1,20260615133032082,Serve Order,HOOK_START,,20260615133032082
