Hardware,Scenario,Group,Execution,ScenarioStartTime,Action,Type,Event,Time
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615131949950,Medium Coke,HOOK_END,,20260615131950169
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615131952253,Take Out Total,HOOK_START,,20260615131952253
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615131952253,Take Out Total,HOOK_END,,20260615131952624
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615131954555,Exact Cash,HOOK_START,,20260615131954555
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615131954555,Exact Cash,HOOK_END,,20260615131955361
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132017172,First,HOOK_START,,20260615132017172
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132017172,First,HOOK_END,,20260615132017297
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132019474,Fries,HOOK_START,,20260615132019474
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132019474,Fries,HOOK_END,,20260615132019692
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132021776,Medium Coke,HOOK_START,,20260615132021776
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132021776,Medium Coke,HOOK_END,,20260615132021996
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132024079,Take Out Total,HOOK_START,,20260615132024079
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132024079,Take Out Total,HOOK_END,,20260615132024452
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132026378,Exact Cash,HOOK_START,,20260615132026378
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132026378,Exact Cash,HOOK_END,,20260615132027181
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132048995,First,HOOK_START,,20260615132048995
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132048995,First,HOOK_END,,20260615132049100
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132051295,Fries,HOOK_START,,20260615132051295
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132051295,Fries,HOOK_END,,20260615132051512
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132053600,Medium Coke,HOOK_START,,20260615132053600
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132053600,Medium Coke,HOOK_END,,20260615132053832
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132055901,Take Out Total,HOOK_START,,20260615132055901
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132055901,Take Out Total,HOOK_END,,20260615132056268
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132058205,Exact Cash,HOOK_START,,20260615132058205
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132058205,Exact Cash,HOOK_END,,20260615132059019
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132120819,First,HOOK_START,,20260615132120819
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132120819,First,HOOK_END,,20260615132120985
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132123121,Fries,HOOK_START,,20260615132123121
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132123121,Fries,HOOK_END,,20260615132123342
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132125424,Medium Coke,HOOK_START,,20260615132125424
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132125424,Medium Coke,HOOK_END,,20260615132125650
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132127727,Take Out Total,HOOK_START,,20260615132127727
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132127727,Take Out Total,HOOK_END,,20260615132128091
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132130030,Exact Cash,HOOK_START,,20260615132130030
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132130030,Exact Cash,HOOK_END,,20260615132130839
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132152644,First,HOOK_START,,20260615132152644
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132152644,First,HOOK_END,,20260615132152768
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132154946,Fries,HOOK_START,,20260615132154946
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132154946,Fries,HOOK_END,,20260615132155161
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132157249,Medium Coke,HOOK_START,,20260615132157249
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132157249,Medium Coke,HOOK_END,,20260615132157457
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132159551,Take Out Total,HOOK_START,,20260615132159551
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132159551,Take Out Total,HOOK_END,,20260615132159938
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132201852,Exact Cash,HOOK_START,,20260615132201852
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132201852,Exact Cash,HOOK_END,,20260615132202647
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132224473,First,HOOK_START,,20260615132224473
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132224473,First,HOOK_END,,20260615132224586
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132226769,Fries,HOOK_START,,20260615132226769
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132226769,Fries,HOOK_END,,20260615132226996
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132229073,Medium Coke,HOOK_START,,20260615132229073
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132229073,Medium Coke,HOOK_END,,20260615132229279
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132231371,Take Out Total,HOOK_START,,20260615132231371
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132231371,Take Out Total,HOOK_END,,20260615132231752
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132233675,Exact Cash,HOOK_START,,20260615132233675
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132233675,Exact Cash,HOOK_END,,20260615132234486
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132256290,First,HOOK_START,,20260615132256290
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132256290,First,HOOK_END,,20260615132256411
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132258593,Fries,HOOK_START,,20260615132258593
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132258593,Fries,HOOK_END,,20260615132258823
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132300894,Medium Coke,HOOK_START,,20260615132300894
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132300894,Medium Coke,HOOK_END,,20260615132301118
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132303200,Take Out Total,HOOK_START,,20260615132303200
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132303200,Take Out Total,HOOK_END,,20260615132303591
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132305505,Exact Cash,HOOK_START,,20260615132305505
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132305505,Exact Cash,HOOK_END,,20260615132306316
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132328115,First,HOOK_START,,20260615132328115
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132328115,First,HOOK_END,,20260615132328236
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132330419,Fries,HOOK_START,,20260615132330419
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132330419,Fries,HOOK_END,,20260615132330628
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132332720,Medium Coke,HOOK_START,,20260615132332720
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132332720,Medium Coke,HOOK_END,,20260615132332954
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132335021,Take Out Total,HOOK_START,,20260615132335021
